Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.67.201.151:443-192.168.7.101:57306-6,192.168.7.101,57306,172.67.201.151,443,6,2026-01-20 20:23:44.316384,19082337,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,566.5972674101711,0.62885379290807,1734757.9090909092,3003594.5455645793,9610244.0,0.0,1.9082337E7,1908233.7,3107437.020815888,9610244.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5764493101657308,0.052404482742339165,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1026943.0,0.0,1026943.0,1026943.0,4513848.5,3712499.198380744,9610244.0,1215327.0,BENIGN
172.67.201.151:443-192.168.7.101:52712-6,192.168.7.101,52712,172.67.201.151,443,6,2026-01-20 20:23:44.769927,19129165,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,565.2102431026132,0.6273143652637216,1739015.0,2997700.7989202323,9608302.0,0.0,1.9129165E7,1912916.5,3100815.636614278,9608302.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5750381681584115,0.05227619710531014,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1102803.0,0.0,1102803.0,1102803.0,4506590.5,3715121.3129451103,9608302.0,1205637.0,BENIGN
192.168.7.101:65008-8.47.69.0:443-6,8.47.69.0,443,192.168.7.101,65008,6,2026-01-20 20:23:48.677628,600,3,1,218,83,79.0,60.0,72.66666666666667,10.96965511460289,83.0,83.0,83.0,0.0,501666.6666666667,6666.666666666667,200.0,191.2093093967969,381.0,0.0,600.0,300.0,424.26406871192853,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,120,40,5000.0,1666.6666666666667,60.0,83.0,75.25,10.3400515794974,106.91666666666669,0,0,0,3,4,0,0,0,0.3333333333333333,75.25,72.66666666666667,83.0,120,0,0,0,0,0,0,3,218,1,83,2003,253,3,20,600.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,BENIGN
104.21.44.169:443-192.168.7.101:54827-6,192.168.7.101,54827,104.21.44.169,443,6,2026-01-20 20:23:45.292553,19038970,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.8878636817013,0.6302861972049959,1730815.4545454546,3000887.5024008267,9602311.0,0.0,1.903897E7,1903897.0,3104798.5814483287,9602311.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5777623474379129,0.05252384976708299,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1015899.0,0.0,1015899.0,1015899.0,4505767.75,3711558.9205029355,9602311.0,1207386.0,BENIGN
192.168.7.101:56045-87.250.250.119:443-6,192.168.7.101,56045,87.250.250.119,443,6,2026-01-20 20:23:49.456415,5722,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,30758.476057322616,524.2922055225446,2861.0,4046.065001949425,5722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,349.52813701502976,174.76406850751488,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,511,177,2,20,5722.0,0.0,5722.0,5722.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:60749-5.255.255.77:443-6,192.168.7.101,60749,5.255.255.77,443,6,2026-01-20 20:23:50.209486,5710,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,30823.117338003503,525.3940455341507,2855.0,4037.5797205751865,5710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,350.2626970227671,175.13134851138355,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,254,166,2,20,5710.0,0.0,5710.0,5710.0,0.0,0.0,0.0,0.0,BENIGN
0.0.0.0:0-232.100.85.124:0-128,0.0.0.0,0,232.100.85.124,0,128,2026-01-20 20:23:51.483310,0,2,0,246,0,123.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,123.0,123.0,123.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,123.0,123.0,0.0,0,0,0,0,0,0,0,2,246,0,0,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.212:5353-224.0.0.251:5353-17,192.168.7.212,5353,224.0.0.251,5353,17,2026-01-20 20:23:51.483342,0,2,0,206,0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.0,103.0,0.0,56,0,0,0,0,0,0,2,206,0,0,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13.89.179.11:443-192.168.7.101:60822-6,192.168.7.101,60822,13.89.179.11,443,6,2026-01-20 20:23:52.692170,357,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,492997.19887955184,8403.361344537814,178.5,252.43712088359746,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,5602.240896358543,2801.1204481792715,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,251,1623,2,20,357.0,0.0,357.0,357.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:61208-199.232.210.172:80-6,192.168.7.101,61208,199.232.210.172,80,6,2026-01-20 20:23:53.929386,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,250,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54395-44.199.237.143:443-6,192.168.7.101,54395,44.199.237.143,443,6,2026-01-20 20:23:54.947776,135915,2,1,180,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,1765.8095132987528,22.07261891623441,67957.5,96106.41816496961,135915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,40,14.715079277489606,7.357539638744803,60.0,90.0,80.0,17.320508075688775,300.00000000000006,0,0,0,2,3,0,0,0,0.5,80.0,90.0,60.0,80,0,0,0,0,0,0,2,180,1,60,255,144,2,20,135915.0,0.0,135915.0,135915.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54723-198.18.173.132:443-6,192.168.7.101,54723,198.18.173.132,443,6,2026-01-20 20:24:11.35753,515012,11,11,1953,5313,598.0,54.0,177.54545454545453,200.5898121223327,1514.0,60.0,483.0,575.3946471770483,14108.409124447586,42.71745124385451,24524.380952380954,45427.75336011698,168887.0,0.0,515012.0,51501.2,68883.97822716106,196745.0,0.0,487051.0,48705.1,63152.55403377514,168887.0,0.0,5,4,0,0,464,452,21.358725621927256,21.358725621927256,54.0,1514.0,330.27272727272725,448.6124833006324,201253.16017316017,1,3,0,9,20,0,0,0,1.0,330.27272727272725,177.54545454545453,483.0,464,0,0,0,0,0,0,11,1953,11,5313,65535,64240,11,20,515012.0,0.0,515012.0,515012.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54723-198.18.173.132:443-6,198.18.173.132,443,192.168.7.101,54723,6,2026-01-20 20:24:11.551036,51019,4,1,258,54,78.0,60.0,64.5,9.0,54.0,54.0,54.0,0.0,6115.368784178443,98.00270487465454,12754.75,22556.48835516439,46441.0,0.0,50952.0,16984.0,25610.025712599352,46441.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,40,78.40216389972363,19.600540974930908,54.0,78.0,62.4,9.09945053286186,82.8,0,0,1,1,5,0,0,0,0.25,62.4,64.5,54.0,160,0,0,0,0,0,0,4,258,1,54,1986,0,4,20,51019.0,0.0,51019.0,51019.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54723-198.18.173.132:443-6,198.18.173.132,443,192.168.7.101,54723,6,2026-01-20 20:24:11.602266,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,60.0,60.0,0.0,80,0,0,0,0,0,0,2,120,0,0,1986,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54511-74.125.111.168:443-6,192.168.7.101,54511,74.125.111.168,443,6,2026-01-20 20:23:56.638387,425,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,414117.64705882355,7058.823529411765,212.5,300.5203820042827,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,4705.882352941177,2352.9411764705883,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,511,1829,2,20,425.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54726-198.18.173.132:443-6,192.168.7.101,54726,198.18.173.132,443,6,2026-01-20 20:24:11.656772,441781,11,11,1873,5166,518.0,54.0,170.27272727272728,184.63699028585305,1514.0,60.0,469.6363636363636,547.1647416870486,15933.233887378588,49.798429538617555,21037.190476190477,43019.189305028805,156939.0,0.0,441781.0,44178.1,59911.48041430234,158279.0,0.0,440392.0,44039.2,60765.66420785855,156939.0,0.0,5,5,0,0,464,452,24.899214769308777,24.899214769308777,54.0,1514.0,319.95454545454544,426.9327455982608,182271.56926406926,1,3,0,10,20,0,0,0,1.0,319.95454545454544,170.27272727272728,469.6363636363636,464,0,0,0,0,0,0,11,1873,11,5166,65535,64240,11,20,441781.0,0.0,441781.0,441781.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54726-198.18.173.132:443-6,198.18.173.132,443,192.168.7.101,54726,6,2026-01-20 20:24:12.98774,49665,4,1,258,54,78.0,60.0,64.5,9.0,54.0,54.0,54.0,0.0,6282.090003020236,100.67451927917044,12416.25,24315.62189724951,48886.0,0.0,49634.0,16544.666666666668,28010.913182781696,48886.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,40,80.53961542333636,20.13490385583409,54.0,78.0,62.4,9.09945053286186,82.8,0,0,1,1,5,0,0,0,0.25,62.4,64.5,54.0,160,0,0,0,0,0,0,4,258,1,54,2003,0,4,20,49665.0,0.0,49665.0,49665.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54726-198.18.173.132:443-6,198.18.173.132,443,192.168.7.101,54726,6,2026-01-20 20:24:12.148916,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,60.0,60.0,0.0,80,0,0,0,0,0,0,2,120,0,0,2003,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:38810-40.89.161.236:38814-6,40.89.161.236,38814,192.168.7.101,38810,6,2026-01-20 20:23:58.625090,26,2,1,120,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,7153846.153846154,115384.61538461539,13.0,18.384776310850235,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,76923.07692307692,38461.53846153846,60.0,66.0,62.0,3.4641016151377544,11.999999999999998,0,0,0,0,3,0,0,0,0.5,62.0,60.0,66.0,80,0,0,0,0,0,0,2,120,1,66,2053,255,2,20,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54163-199.232.210.172:80-6,192.168.7.101,54163,199.232.210.172,80,6,2026-01-20 20:23:59.238100,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,252,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.21.44.169:443-192.168.7.101:64278-6,192.168.7.101,64278,104.21.44.169,443,6,2026-01-20 20:24:1.523267,19013455,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,568.6499376362686,0.6311320062555701,1728495.9090909092,3001891.898228231,9600258.0,0.0,1.9013455E7,1901345.5,3106035.0901916116,9600258.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5785376724009392,0.05259433385463084,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,998108.0,0.0,998108.0,998108.0,4503836.75,3713453.0533478204,9600258.0,1205127.0,BENIGN
104.21.44.169:443-192.168.7.101:49897-6,192.168.7.101,49897,104.21.44.169,443,6,2026-01-20 20:24:1.523509,19044158,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.7331599538294,0.6301144949543057,1731287.0909090908,3000245.7167236973,9600890.0,0.0,1.9044158E7,1904415.8,3104077.2265730617,9600890.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5776049537081136,0.05250954124619214,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1029178.0,0.0,1029178.0,1029178.0,4503745.0,3713799.7749834782,9600890.0,1204785.0,BENIGN
104.21.44.169:443-192.168.7.101:55614-6,192.168.7.101,55614,104.21.44.169,443,6,2026-01-20 20:24:1.663841,19044642,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.7187315991553,0.6300984812421258,1731331.0909090908,3000337.268782643,9601799.0,0.0,1.9044642E7,1904464.2,3104172.528770726,9601799.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5775902744719486,0.052508206770177146,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1030023.0,0.0,1030023.0,1030023.0,4503654.75,3714230.2410968347,9601799.0,1205228.0,BENIGN
